Time,AccBidOrders,AccBidVolume,AccAskOrders,AccAskVolume,AccTransaction,AccTradeVolume,AccTradeValue,date
103415,15996166,34017937,12923815,20893960,2586510,8970548,727816,2026-05-17
103420,16002869,33942864,12929326,20854205,2587352,8974871,728555,2026-05-17
103425,16011422,34176299,12936006,20928817,2588106,8977286,728798,2026-05-17
103430,16019027,34039619,12941970,20778406,2588804,8979804,728966,2026-05-17
103435,16027551,34010616,12948326,20945618,2590132,8984291,729298,2026-05-17
103440,16036848,33856380,12954950,20849764,2591276,8987649,729608,2026-05-17
103445,16044605,33963386,12960427,20935727,2592563,8991969,729911,2026-05-17
103450,16052891,34087596,12966408,20917219,2593435,8994435,730094,2026-05-17
103455,16059218,34073526,12971183,20909601,2594026,8996669,730210,2026-05-17
103500,16066894,34006101,12977330,20945953,2594890,8999793,730390,2026-05-17
103505,16077059,34005037,12984215,20916746,2595807,9002771,730587,2026-05-17
103510,16085684,34044677,12990360,20953434,2596827,9005361,730947,2026-05-17
103515,16094024,34181498,12996216,20950786,2597646,9007985,731109,2026-05-17
103520,16102842,34224409,13002194,20868498,2598643,9010804,731477,2026-05-17
103525,16111119,34300974,13008216,20943592,2599428,9013147,731632,2026-05-17
103530,16118396,34338377,13013263,21024214,2600026,9015073,731796,2026-05-17
103535,16125676,34421579,13018638,21035931,2600909,9017368,732001,2026-05-17
103540,16132801,34299852,13024178,20965522,2601851,9019593,732186,2026-05-17
103545,16141162,34177550,13030448,20929253,2603549,9024571,732606,2026-05-17
103550,16149178,33975346,13036572,20868387,2604503,9026921,732853,2026-05-17
103555,16158106,34031441,13043348,20921589,2605247,9029320,733062,2026-05-17
103600,16164890,34151755,13048753,20972236,2606101,9031542,733359,2026-05-17
103605,16172305,34006614,13054644,20856004,2607163,9034299,733718,2026-05-17
103610,16179894,34121197,13060272,20947715,2607729,9036565,733871,2026-05-17
103615,16186565,34190954,13065272,20965155,2608429,9038659,734096,2026-05-17
103620,16193872,34202325,13070463,20962200,2609038,9040271,734263,2026-05-17
103625,16201961,34086348,13077180,20942661,2609877,9043179,734579,2026-05-17
103630,16210840,33864132,13084417,20786353,2610837,9045670,734796,2026-05-17
103635,16219231,34146480,13091309,20890838,2611855,9048009,735052,2026-05-17
103640,16227648,33952996,13098058,20853338,2613875,9053059,735470,2026-05-17
103645,16236097,34115468,13104932,20944414,2614675,9055453,735704,2026-05-17
103650,16243061,34156981,13110511,20986596,2615383,9057383,735884,2026-05-17
103655,16251184,34146143,13116940,20906559,2616295,9061358,736224,2026-05-17
103700,16259750,34202853,13123606,20990030,2617253,9064006,736482,2026-05-17
103705,16267795,34274781,13130236,20966549,2618592,9068384,736868,2026-05-17
103710,16274397,34167674,13135706,20980293,2619729,9071770,737141,2026-05-17
103715,16280784,34209376,13141092,20989226,2620559,9074363,737308,2026-05-17
103720,16288144,34050583,13147684,20988275,2622339,9078896,737763,2026-05-17
103725,16294519,34183048,13153525,20971759,2623139,9081357,737920,2026-05-17
103730,16300740,34242731,13159261,21108911,2624229,9084327,738117,2026-05-17
103735,16307455,33970731,13165394,20923467,2625159,9087268,738362,2026-05-17
103740,16317668,33990803,13173755,20890234,2628219,9099626,738846,2026-05-17
103745,16326256,33913275,13180889,20879044,2629407,9102634,739091,2026-05-17
103750,16333321,34385754,13186805,21029521,2630086,9104544,739232,2026-05-17
103755,16340087,34251695,13192485,20968420,2630916,9106781,739370,2026-05-17
103800,16346230,34162316,13198039,20952040,2631606,9108784,739507,2026-05-17
103805,16354081,34098312,13204389,20959385,2632359,9110948,739705,2026-05-17
103810,16361243,34239227,13209756,21072510,2633137,9113395,739904,2026-05-17
103815,16367453,34201862,13214862,21028922,2633885,9115230,740014,2026-05-17
103820,16375451,34190885,13221793,21012937,2634855,9118524,740282,2026-05-17
103825,16384443,34162672,13228727,21012941,2636910,9122777,740816,2026-05-17
103830,16393824,33852971,13236500,20890415,2638657,9128188,741236,2026-05-17
103835,16401747,34186276,13243033,21023719,2640060,9133615,741489,2026-05-17
103840,16407060,34288762,13247699,21106506,2641415,9138050,741669,2026-05-17
103845,16413385,34304041,13252760,21067510,2642375,9140682,741871,2026-05-17
103850,16420417,34412429,13258747,21129565,2643856,9145270,742155,2026-05-17
103855,16427281,34166004,13264329,21095484,2646852,9155258,742475,2026-05-17
103900,16434840,34295057,13270109,21121867,2647611,9156960,742631,2026-05-17
103905,16441746,34348481,13275975,21147018,2648563,9159698,742846,2026-05-17
103910,16449402,34349456,13281520,21162015,2650018,9164097,743148,2026-05-17
103915,16456090,34150490,13286392,21140032,2651038,9168086,743430,2026-05-17
103920,16465306,33812640,13293737,20980102,2653189,9173867,743865,2026-05-17
103925,16474932,34202205,13301292,21132793,2654408,9177310,744262,2026-05-17
103930,16482444,34163072,13307630,21095687,2655867,9181724,744580,2026-05-17
103935,16489251,34162176,13314182,21087876,2657101,9184950,744804,2026-05-17
103940,16496063,34275336,13321315,21116820,2658060,9187624,744993,2026-05-17
103945,16503033,34201000,13327176,21120980,2658896,9189817,745153,2026-05-17
103950,16510318,34189636,13332952,21123184,2660210,9194130,745406,2026-05-17
103955,16517488,34324793,13338893,21160729,2661116,9196660,745581,2026-05-17
104000,16523219,34334659,13343807,21207168,2661938,9199120,745750,2026-05-17
104005,16530558,34112207,13349726,21070392,2663242,9202501,746046,2026-05-17
104010,16538317,34203321,13355829,21095649,2664114,9204585,746332,2026-05-17
104015,16547128,34181817,13362900,21156628,2665843,9210539,746857,2026-05-17
104020,16554362,34590637,13368745,21270577,2666779,9213179,747463,2026-05-17
104025,16561794,34363068,13374744,21210583,2667504,9215625,747627,2026-05-17
104030,16569382,34426843,13380368,21253892,2668290,9217682,747809,2026-05-17
104035,16576519,34349411,13385837,21192784,2669244,9220397,748107,2026-05-17
104040,16585565,34329843,13392040,21110018,2670515,9225106,748472,2026-05-17
104045,16593364,34414748,13398129,21188959,2671189,9227361,748637,2026-05-17
104050,16601045,34267491,13403883,21119275,2672198,9229441,748965,2026-05-17
104055,16609985,34394262,13409973,21191289,2673142,9231803,749231,2026-05-17
104100,16617472,34284842,13415481,21131461,2673834,9234931,749396,2026-05-17
104105,16629496,34217503,13423386,21093372,2676252,9243134,750398,2026-05-17
104110,16639009,34160382,13430111,21109548,2677438,9246900,750791,2026-05-17
104115,16645873,34371157,13435129,21169742,2678283,9249112,750992,2026-05-17
104120,16654185,34282253,13440912,21135227,2679307,9251806,751327,2026-05-17
104125,16661068,34589632,13445699,21176842,2680613,9254928,751710,2026-05-17
104130,16668290,34439845,13451112,21204570,2681291,9256871,751870,2026-05-17
104135,16676060,34504967,13456850,21196808,2682051,9258913,752080,2026-05-17
104140,16683479,34339706,13462554,21117491,2682789,9260897,752259,2026-05-17
104145,16691644,34280013,13469229,21149637,2683912,9263955,752563,2026-05-17
104150,16697876,34294259,13474556,21148408,2684522,9266128,752713,2026-05-17
104155,16704813,34090107,13480072,21125703,2685048,9267560,752841,2026-05-17
104200,16711418,34338101,13485446,21239692,2685621,9269246,752954,2026-05-17
104205,16718300,34305257,13491087,21247279,2686665,9271925,753164,2026-05-17
104210,16724672,34166827,13496181,21217125,2687865,9276940,753411,2026-05-17
104215,16731463,34196746,13501776,21212912,2688787,9279639,753604,2026-05-17
104220,16739659,34184613,13508772,21216754,2689718,9282749,753865,2026-05-17
104225,16745713,34281561,13514253,21238567,2690551,9285109,754012,2026-05-17
104230,16752489,34188022,13519785,21277131,2691440,9287478,754173,2026-05-17
104235,16759904,34099051,13525590,21124286,2692299,9290043,754354,2026-05-17
104240,16769806,34277069,13532047,21170893,2693273,9294028,754600,2026-05-17
104245,16778899,34479872,13539049,21193935,2694180,9297490,754893,2026-05-17
104250,16788593,34499825,13545766,21209137,2695490,9303171,755192,2026-05-17
104255,16796110,34450491,13551185,21162132,2696555,9305790,755473,2026-05-17
104300,16805545,34349374,13558379,21150788,2697800,9311517,755888,2026-05-17
104305,16816779,34392203,13565910,21054004,2699415,9318170,756282,2026-05-17
104310,16826541,34498659,13573007,21110624,2700795,9328956,756602,2026-05-17
104315,16834196,34561676,13578936,21160722,2701428,9331096,756754,2026-05-17
104320,16846387,34451750,13587224,21129520,2702916,9337565,757256,2026-05-17
104325,16858063,34332016,13595207,21078175,2704381,9342349,757660,2026-05-17
104330,16866740,34542004,13601200,21184856,2704971,9344380,757774,2026-05-17
104335,16875130,34439261,13607532,21084423,2705964,9348363,758007,2026-05-17
104340,16883397,34471184,13613651,21123853,2706893,9352068,758234,2026-05-17
104345,16892910,34476087,13620097,21174998,2707722,9354963,758469,2026-05-17
104350,16899821,34390241,13625328,21110620,2708510,9359674,758697,2026-05-17
104355,16910507,34406755,13633075,21026556,2709351,9362716,759036,2026-05-17
104400,16917989,34377793,13638893,21153263,2710082,9365099,759244,2026-05-17
104405,16935900,34176120,13650760,20910869,2711876,9374990,760445,2026-05-17
104410,16946936,34233435,13658242,20901936,2712754,9379070,760664,2026-05-17
104415,16960729,34406127,13667760,21025460,2714463,9386451,761272,2026-05-17
104420,16972604,34249570,13676225,20932328,2715699,9393200,761626,2026-05-17
104425,16981626,34411893,13683053,21083593,2716440,9396086,761830,2026-05-17
104430,16990007,34459023,13689416,21115499,2717249,9398324,761979,2026-05-17
104435,16998721,34399924,13695557,21083167,2717927,9400752,762102,2026-05-17
104440,17006498,34419184,13701862,21084149,2718732,9402659,762293,2026-05-17
104445,17013673,34313878,13707917,21067172,2719632,9406280,762718,2026-05-17
104450,17021368,34269759,13713915,21095107,2720462,9409983,762954,2026-05-17
104455,17030179,34325755,13721076,21129079,2721186,9412601,763375,2026-05-17
104500,17038443,34423244,13728138,21168392,2721944,9414793,763631,2026-05-17
104505,17048192,34493374,13735281,21178716,2722980,9417934,763913,2026-05-17
104510,17057725,34355481,13742452,21086519,2724220,9423252,764303,2026-05-17
104515,17066774,34700715,13749351,21206444,2725120,9426630,764633,2026-05-17
104520,17075318,34693387,13755962,21058455,2726142,9429372,765020,2026-05-17
104525,17084796,34762036,13763556,21169121,2727049,9432322,765172,2026-05-17
104530,17092938,34713596,13769630,21234191,2728286,9436883,765447,2026-05-17
104535,17101455,34663704,13775904,21217823,2729277,9439504,765749,2026-05-17
104540,17108257,34739117,13781203,21222361,2729894,9441814,765891,2026-05-17
104545,17116596,34681195,13787936,21199078,2731025,9445162,766563,2026-05-17
104550,17124393,34612232,13793697,21138850,2731926,9447549,766755,2026-05-17
104555,17132218,34642392,13799890,21188379,2733336,9451207,767185,2026-05-17
104600,17139120,34713476,13805917,21185069,2734283,9453770,767410,2026-05-17
104605,17147953,34747072,13812740,21211998,2735275,9456734,767687,2026-05-17
