出表日期,交易日期,權證代號,權證名稱,成交金額,成交張數,date
1150514,1150514,053638,南電永豐57購01,0.00,0,2026-05-15
1150514,1150514,053618,美時永豐59購02,0.00,0,2026-05-15
1150514,1150514,053619,美時永豐61購01,48400.00,220000,2026-05-15
1150514,1150514,053631,欣興永豐58購05,0.00,0,2026-05-15
1150514,1150514,053632,欣興永豐5A購03,0.00,0,2026-05-15
1150514,1150514,053630,嘉晶永豐59購01,0.00,0,2026-05-15
1150514,1150514,053639,福懋科永豐5A購01,153010.00,263000,2026-05-15
1150514,1150514,053634,景碩永豐57購02,0.00,0,2026-05-15
1150514,1150514,053622,華泰永豐57購02,0.00,0,2026-05-15
1150514,1150514,053629,華新科永豐59購01,374400.00,160000,2026-05-15
1150514,1150514,053623,菱生永豐58購01,43360.00,79000,2026-05-15
1150514,1150514,053628,聯發科永豐58購03,0.00,0,2026-05-15
1150514,1150514,053910,聯鈞永豐5A購01,0.00,0,2026-05-15
1150514,1150514,053908,新日興永豐58購02,29240.00,68000,2026-05-15
1150514,1150514,053903,漢唐永豐58購04,45580.00,106000,2026-05-15
1150514,1150514,053909,融程電永豐58購01,9380.00,12000,2026-05-15
1150514,1150514,053917,南電永豐58購01,0.00,0,2026-05-15
1150514,1150514,053918,南電永豐58購02,0.00,0,2026-05-15
1150514,1150514,053893,南亞永豐57購05,0.00,0,2026-05-15
1150514,1150514,053905,長榮航永豐57購02,0.00,0,2026-05-15
1150514,1150514,053912,眾達永豐58購01,0.00,0,2026-05-15
1150514,1150514,053913,啟碁永豐58購02,0.00,0,2026-05-15
1150514,1150514,053900,國巨永豐59購02,11200.00,2000,2026-05-15
1150514,1150514,053904,強茂永豐59購01,757190.00,495000,2026-05-15
1150514,1150514,053901,台積電永豐71購03,2384740.00,1158000,2026-05-15
1150514,1150514,053896,宏泰永豐57購01,0.00,0,2026-05-15
1150514,1150514,053897,宏泰永豐58購01,0.00,0,2026-05-15
1150514,1150514,053895,中興電永豐58購03,0.00,0,2026-05-15
1150514,1150514,053914,三集瑞永豐61購01,71110.00,124000,2026-05-15
1150514,1150514,053911,上品永豐57購01,2160.00,9000,2026-05-15
1150514,1150514,053902,大同永豐59購02,0.00,0,2026-05-15
1150514,1150514,053915,大研醫永豐59購01,0.00,0,2026-05-15
1150514,1150514,053916,大研醫永豐5A購01,0.00,0,2026-05-15
1150514,1150514,053894,士電永豐59購01,0.00,0,2026-05-15
1150514,1150514,053892,T50反1永豐5C購01,2700.00,5000,2026-05-15
1150514,1150514,054037,大立光永豐58購02,81700.00,26000,2026-05-15
1150514,1150514,054029,川湖永豐5A購01,0.00,0,2026-05-15
1150514,1150514,054040,世芯永豐61購02,0.00,0,2026-05-15
1150514,1150514,054031,光罩永豐58購01,0.00,0,2026-05-15
1150514,1150514,054043,國精化永豐5B購01,230500.00,42000,2026-05-15
1150514,1150514,054041,國精化永豐58購01,44990.00,17000,2026-05-15
1150514,1150514,054042,國精化永豐59購01,69790.00,21000,2026-05-15
1150514,1150514,054039,敦泰永豐57購01,92020.00,111000,2026-05-15
1150514,1150514,054044,矽力永豐58購02,0.00,0,2026-05-15
1150514,1150514,054036,長榮太永豐58購01,0.00,0,2026-05-15
1150514,1150514,054032,矽統永豐58購01,61840.00,57000,2026-05-15
1150514,1150514,054033,矽統永豐5A購01,1956690.00,1065000,2026-05-15
1150514,1150514,054047,龍德船永豐58購01,0.00,0,2026-05-15
1150514,1150514,054046,緯穎永豐59購03,0.00,0,2026-05-15
1150514,1150514,054045,緯穎永豐57購05,0.00,0,2026-05-15
1150514,1150514,054035,漢翔永豐59購01,0.00,0,2026-05-15
1150514,1150514,054038,嘉晶永豐5A購01,87000.00,30000,2026-05-15
1150514,1150514,054028,道瓊銀永豐61購01,13160.00,10000,2026-05-15
1150514,1150514,060951,嘉澤永豐5C購01,101200.00,32000,2026-05-15
1150514,1150514,060949,德律永豐5A購01,0.00,0,2026-05-15
1150514,1150514,060956,新唐永豐5B購02,113130.00,46000,2026-05-15
1150514,1150514,060945,新興永豐61購01,0.00,0,2026-05-15
1150514,1150514,047719,愛普元大58購02,0.00,0,2026-05-15
1150514,1150514,047729,勤誠元大56購06,0.00,0,2026-05-15
1150514,1150514,047717,貿聯元大56購06,0.00,0,2026-05-15
1150514,1150514,047689,華榮元大56購01,0.00,0,2026-05-15
1150514,1150514,047713,景碩元大5C購01,0.00,0,2026-05-15
1150514,1150514,047708,晟銘電元大58購03,0.00,0,2026-05-15
1150514,1150514,047724,富世達元大56購11,0.00,0,2026-05-15
1150514,1150514,047721,惠特元大56購03,92650.00,85000,2026-05-15
1150514,1150514,047701,建準元大59購04,159400.00,358000,2026-05-15
1150514,1150514,047686,南亞元大5B購03,4160.00,4000,2026-05-15
1150514,1150514,047685,南亞元大5A購03,29820.00,14000,2026-05-15
1150514,1150514,047684,南亞元大59購05,408320.00,196000,2026-05-15
1150514,1150514,047853,南亞元大56購06,0.00,0,2026-05-15
1150514,1150514,047854,南亞元大56購07,0.00,0,2026-05-15
1150514,1150514,047897,南茂元大59購01,0.00,0,2026-05-15
1150514,1150514,047855,南亞元大5C購01,698720.00,448000,2026-05-15
1150514,1150514,047871,建準元大56購01,0.00,0,2026-05-15
1150514,1150514,047870,金像電元大5C購01,52250.00,7000,2026-05-15
1150514,1150514,047894,富世達元大56購12,82500.00,250000,2026-05-15
1150514,1150514,047895,富世達元大56購13,0.00,0,2026-05-15
1150514,1150514,047859,第一銅元大56購01,0.00,0,2026-05-15
1150514,1150514,047873,強茂元大5B購02,882530.00,563000,2026-05-15
1150514,1150514,047880,景碩元大5C購02,0.00,0,2026-05-15
1150514,1150514,047858,華榮元大56購02,0.00,0,2026-05-15
1150514,1150514,047857,華新元大58購05,274670.00,299000,2026-05-15
1150514,1150514,047885,貿聯元大56購07,0.00,0,2026-05-15
1150514,1150514,047890,愛普元大58購03,156000.00,10000,2026-05-15
1150514,1150514,047874,萬海元大56購02,0.00,0,2026-05-15
1150514,1150514,048005,華新元大58購06,2411640.00,2628000,2026-05-15
1150514,1150514,048002,南亞元大5C購02,254280.00,117000,2026-05-15
1150514,1150514,048000,南亞元大56購09,0.00,0,2026-05-15
1150514,1150514,048001,南亞元大56購10,18300.00,30000,2026-05-15
1150514,1150514,048046,南茂元大56購07,0.00,0,2026-05-15
1150514,1150514,048020,金像電元大5C購02,0.00,0,2026-05-15
1150514,1150514,048022,強茂元大58購04,168740.00,121000,2026-05-15
1150514,1150514,048044,富世達元大56購14,0.00,0,2026-05-15
1150514,1150514,048023,揚博元大56購01,36000.00,100000,2026-05-15
1150514,1150514,048028,景碩元大56購03,0.00,0,2026-05-15
1150514,1150514,048034,貿聯元大59購03,0.00,0,2026-05-15
1150514,1150514,048038,愛普元大57購03,0.00,0,2026-05-15
1150514,1150514,048047,勤誠元大56購07,58000.00,10000,2026-05-15
1150514,1150514,048018,智邦元大56購09,0.00,0,2026-05-15
1150514,1150514,048262,勤誠元大56購08,0.00,0,2026-05-15
1150514,1150514,048263,勤誠元大56購09,92890.00,31000,2026-05-15
1150514,1150514,048251,愛普元大5B購03,0.00,0,2026-05-15
1150514,1150514,048244,貿聯元大59購04,0.00,0,2026-05-15
1150514,1150514,048221,楠梓電元大57購01,86970.00,148000,2026-05-15
1150514,1150514,048234,裕民元大56購07,120820.00,176000,2026-05-15
1150514,1150514,048229,漢唐元大56購03,7700.00,20000,2026-05-15
1150514,1150514,048230,漢唐元大56購04,9980.00,28000,2026-05-15
1150514,1150514,048240,景碩元大56購04,0.00,0,2026-05-15
1150514,1150514,048258,富世達元大56購15,245930.00,419000,2026-05-15
1150514,1150514,048246,康普元大56購01,117060.00,38000,2026-05-15
1150514,1150514,048228,致茂元大59購03,0.00,0,2026-05-15
1150514,1150514,048261,南茂元大5C購01,0.00,0,2026-05-15
1150514,1150514,048260,南茂元大58購01,0.00,0,2026-05-15
1150514,1150514,048215,南亞元大56購11,0.00,0,2026-05-15
1150514,1150514,048216,南亞元大56購12,0.00,0,2026-05-15
1150514,1150514,048253,洋基元大56購01,0.00,0,2026-05-15
1150514,1150514,051696,南茂元大57購06,0.00,0,2026-05-15
1150514,1150514,051659,長興元大57購02,0.00,0,2026-05-15
1150514,1150514,051681,益登元大57購02,939830.00,3319000,2026-05-15
1150514,1150514,051680,健鼎元大57購01,273100.00,52000,2026-05-15
1150514,1150514,051677,嘉晶元大57購01,24000.00,5000,2026-05-15
1150514,1150514,051658,華新元大5A購03,28240.00,56000,2026-05-15
1150514,1150514,051682,新日興元大57購03,0.00,0,2026-05-15
1150514,1150514,051697,勤誠元大57購03,269440.00,131000,2026-05-15
1150514,1150514,051667,智邦元大57購02,0.00,0,2026-05-15
1150514,1150514,051664,華通元大5A購01,0.00,0,2026-05-15
1150514,1150514,051802,南亞元大57購06,29400.00,20000,2026-05-15
1150514,1150514,051842,洋基元大59購01,59290.00,81000,2026-05-15
1150514,1150514,051840,洋基元大57購03,48260.00,86000,2026-05-15
1150514,1150514,051841,洋基元大57購04,47520.00,27000,2026-05-15
1150514,1150514,051816,金像電元大57購06,0.00,0,2026-05-15
1150514,1150514,051828,牧德元大5A購01,50700.00,13000,2026-05-15
1150514,1150514,051839,矽格元大5C購01,0.00,0,2026-05-15
1150514,1150514,051835,彩晶元大57購01,676590.00,1885000,2026-05-15
1150514,1150514,051833,祥碩元大57購03,15830.00,18000,2026-05-15
1150514,1150514,051834,祥碩元大57購04,3010.00,3000,2026-05-15
1150514,1150514,051810,華泰元大57購01,0.00,0,2026-05-15
1150514,1150514,051811,華泰元大57購02,0.00,0,2026-05-15
1150514,1150514,051813,智邦元大57購03,0.00,0,2026-05-15
1150514,1150514,051845,勤誠元大58購01,0.00,0,2026-05-15
1150514,1150514,051846,勤誠元大59購01,22170.00,11000,2026-05-15
1150514,1150514,051847,勤誠元大5A購01,80870.00,37000,2026-05-15
1150514,1150514,051825,新日興元大57購04,12540.00,66000,2026-05-15
1150514,1150514,052019,華碩元大57購01,23700.00,10000,2026-05-15
1150514,1150514,052021,菱生元大57購01,0.00,0,2026-05-15
1150514,1150514,052015,華通元大5C購03,0.00,0,2026-05-15
1150514,1150514,052006,華新元大57購03,46680.00,645000,2026-05-15
1150514,1150514,052037,嘉晶元大57購02,10600.00,1000,2026-05-15
1150514,1150514,052022,漢唐元大61購01,1543070.00,2046000,2026-05-15
1150514,1150514,052034,凱基金元大57購01,23900.00,15000,2026-05-15
1150514,1150514,052042,彩晶元大57購05,679870.00,5175000,2026-05-15
1150514,1150514,052043,彩晶元大57購06,269410.00,1120000,2026-05-15
1150514,1150514,052044,彩晶元大57購07,1000390.00,2480000,2026-05-15
1150514,1150514,052047,康舒元大5A購04,198630.00,83000,2026-05-15
1150514,1150514,055469,美時元大58購03,0.00,0,2026-05-15
1150514,1150514,055458,南亞元大58購05,0.00,0,2026-05-15
1150514,1150514,055456,道瓊銀元大5C購02,0.00,0,2026-05-15
1150514,1150514,055455,道瓊銀元大59購08,0.00,0,2026-05-15
1150514,1150514,055454,道瓊銀元大58購08,23640.00,17000,2026-05-15
1150514,1150514,055471,華通元大58購09,4090.00,2000,2026-05-15
1150514,1150514,055468,華新元大5C購01,17990.00,58000,2026-05-15
1150514,1150514,055483,新日興元大58購01,0.00,0,2026-05-15
1150514,1150514,055489,矽力元大58購02,152850.00,54000,2026-05-15
1150514,1150514,055488,康舒元大58購04,14240.00,12000,2026-05-15
1150514,1150514,060942,南亞永豐5C購01,18320.00,8000,2026-05-15
1150514,1150514,060944,普安永豐5B購01,128000.00,100000,2026-05-15
1150514,1150514,060943,創見永豐61購02,105400.00,70000,2026-05-15
1150514,1150514,060959,啟碁永豐5B購01,0.00,0,2026-05-15
1150514,1150514,060957,眾達永豐5B購02,97410.00,47000,2026-05-15
1150514,1150514,060955,正文永豐59購01,249890.00,171000,2026-05-15
1150514,1150514,060941,台灣50永豐61購03,0.00,0,2026-05-15
1150514,1150514,060952,辛耘永豐5B購01,0.00,0,2026-05-15
1150514,1150514,060954,材料永豐59購02,0.00,0,2026-05-15
1150514,1150514,060947,奇鋐永豐63購04,416820.00,222000,2026-05-15
1150514,1150514,060948,奇鋐永豐63購05,331310.00,225000,2026-05-15
1150514,1150514,060953,定穎控永豐61購01,93260.00,58000,2026-05-15
1150514,1150514,060946,奇鋐永豐59購06,0.00,0,2026-05-15
1150514,1150514,060958,力成永豐5C購01,261520.00,101000,2026-05-15
1150514,1150514,060950,聯詠永豐59購01,0.00,0,2026-05-15
1150514,1150514,061078,AES永豐63購01,573980.00,1004000,2026-05-15
1150514,1150514,061077,迅得永豐5A購01,36320.00,48000,2026-05-15
1150514,1150514,061076,立積永豐5B購01,0.00,0,2026-05-15
1150514,1150514,061075,威盛永豐5B購01,127590.00,39000,2026-05-15
1150514,1150514,061072,楠梓電永豐5B購02,10920.00,7000,2026-05-15
1150514,1150514,061074,菱生永豐5C購01,72000.00,100000,2026-05-15
1150514,1150514,061073,廣宇永豐5B購01,0.00,0,2026-05-15
1150514,1150514,061312,菱生永豐5C購02,0.00,0,2026-05-15
1150514,1150514,061313,菱生永豐64購01,66600.00,60000,2026-05-15
1150514,1150514,061308,華泰永豐5C購02,0.00,0,2026-05-15
1150514,1150514,061307,為升永豐59購01,184680.00,201000,2026-05-15
1150514,1150514,061309,台積電永豐5C購14,7720.00,4000,2026-05-15
1150514,1150514,061310,台積電永豐5C購15,90200.00,55000,2026-05-15
1150514,1150514,061311,台積電永豐5C購16,406000.00,260000,2026-05-15
1150514,1150514,061306,台聚永豐5A購01,4200.00,20000,2026-05-15
1150514,1150514,061305,SGBR2X永豐61購01,0.00,0,2026-05-15
1150514,1150514,061304,元石油永豐61購01,0.00,0,2026-05-15
1150514,1150514,064529,台亞永豐5B購01,94450.00,45000,2026-05-15
1150514,1150514,064546,GIS永豐5C購01,3650.00,5000,2026-05-15
1150514,1150514,064547,力積電永豐61購01,434990.00,345000,2026-05-15
1150514,1150514,064542,十銓永豐5C購01,1447320.00,939000,2026-05-15
1150514,1150514,064543,十銓永豐64購01,750810.00,473000,2026-05-15
1150514,1150514,064533,南亞科永豐61購01,310830.00,115000,2026-05-15
1150514,1150514,064534,南亞科永豐64購01,23940.00,10000,2026-05-15
1150514,1150514,064535,南亞科永豐67購01,1603310.00,693000,2026-05-15
1150514,1150514,064550,南茂永豐5C購01,275640.00,196000,2026-05-15
1150514,1150514,064527,金寶永豐5A購01,563590.00,328000,2026-05-15
1150514,1150514,064528,金寶永豐5C購01,94830.00,50000,2026-05-15
1150514,1150514,064540,牧德永豐5A購03,251820.00,454000,2026-05-15
1150514,1150514,064544,眾達永豐5C購03,37180.00,22000,2026-05-15
1150514,1150514,064545,祥碩永豐5B購02,1051440.00,899000,2026-05-15
1150514,1150514,064537,揚博永豐5C購01,37140.00,63000,2026-05-15
1150514,1150514,064536,強茂永豐5B購02,574960.00,255000,2026-05-15
1150514,1150514,064525,華城永豐61購01,0.00,0,2026-05-15
1150514,1150514,064530,華邦電永豐61購01,66800.00,31000,2026-05-15
1150514,1150514,064531,華邦電永豐64購01,16870.00,8000,2026-05-15
1150514,1150514,064532,華邦電永豐6A購01,314870.00,170000,2026-05-15
1150514,1150514,064541,新唐永豐5C購02,727410.00,418000,2026-05-15
1150514,1150514,064548,新代永豐5C購01,28100.00,10000,2026-05-15
1150514,1150514,064549,新代永豐5C購02,166970.00,61000,2026-05-15
1150514,1150514,064538,群創永豐5A購01,1997850.00,1260000,2026-05-15
1150514,1150514,064539,群創永豐5C購01,1380690.00,610000,2026-05-15
1150514,1150514,064625,耀登元大5A購01,185460.00,245000,2026-05-15
1150514,1150514,064732,騰輝電元大5A購02,1218100.00,991000,2026-05-15
1150514,1150514,064679,十銓永豐5C購02,668470.00,337000,2026-05-15
1150514,1150514,064684,力積電永豐5C購04,467200.00,379000,2026-05-15
1150514,1150514,064683,力積電永豐5B購01,203440.00,182000,2026-05-15
1150514,1150514,064685,大研醫永豐5B購01,10720.00,17000,2026-05-15
1150514,1150514,064677,可成永豐5B購01,29900.00,31000,2026-05-15
1150514,1150514,064681,亞翔永豐5B購03,7000.00,10000,2026-05-15
1150514,1150514,064672,和大永豐5A購01,26500.00,35000,2026-05-15
1150514,1150514,064675,漢唐永豐5B購02,298290.00,420000,2026-05-15
1150514,1150514,064678,臻鼎永豐61購02,3122290.00,1264000,2026-05-15
1150514,1150514,064687,勤誠永豐5C購04,0.00,0,2026-05-15
1150514,1150514,064688,富鼎永豐61購01,1140490.00,1190000,2026-05-15
1150514,1150514,064680,眾達永豐65購01,67160.00,64000,2026-05-15
1150514,1150514,064682,矽力永豐5B購02,3650.00,1000,2026-05-15
1150514,1150514,064686,松川永豐5B購01,1321740.00,888000,2026-05-15
1150514,1150514,064674,研華永豐5C購01,56350.00,23000,2026-05-15
1150514,1150514,06469U,聯鈞永豐56售02,0.00,0,2026-05-15
1150514,1150514,064676,聯發科永豐5C購04,0.00,0,2026-05-15
1150514,1150514,064843,燿華元大5B購02,120750.00,150000,2026-05-15
1150514,1150514,064841,燿華元大5A購03,433410.00,480000,2026-05-15
1150514,1150514,064842,燿華元大5A購04,882660.00,716000,2026-05-15
1150514,1150514,06489U,元金2X永豐56售01,0.00,0,2026-05-15
1150514,1150514,08063U,可寧衛永豐57售01,0.00,0,2026-05-15
1150514,1150514,081023,台積電永豐5C購01,0.00,0,2026-05-15
1150514,1150514,081024,台積電永豐65購01,0.00,0,2026-05-15
1150514,1150514,080723,聯發科永豐58購01,0.00,0,2026-05-15
1150514,1150514,081308,台積電永豐5A購02,0.00,0,2026-05-15
1150514,1150514,081305,元債2X永豐55購02,0.00,0,2026-05-15
1150514,1150514,081198,世芯永豐55購02,0.00,0,2026-05-15
1150514,1150514,081420,大同永豐55購01,0.00,0,2026-05-15
1150514,1150514,082032,世芯永豐56購02,0.00,0,2026-05-15
1150514,1150514,08176U,台灣50永豐57售03,0.00,0,2026-05-15
1150514,1150514,08177U,台灣50永豐57售04,0.00,0,2026-05-15
1150514,1150514,082023,美時永豐55購01,0.00,0,2026-05-15
1150514,1150514,082347,欣興永豐56購01,0.00,0,2026-05-15
1150514,1150514,08226U,道瓊銀永豐59售03,0.00,0,2026-05-15
1150514,1150514,082645,台積電永豐56購02,0.00,0,2026-05-15
1150514,1150514,08242U,元黃金永豐5B售02,0.00,0,2026-05-15
1150514,1150514,082642,元日2X永豐57購01,0.00,0,2026-05-15
1150514,1150514,08265U,T50正2永豐58售02,0.00,0,2026-05-15
1150514,1150514,08266U,T50正2永豐58售03,0.00,0,2026-05-15
1150514,1150514,083083,台積電永豐56購03,0.00,0,2026-05-15
1150514,1150514,08300U,欣興永豐59售02,0.00,0,2026-05-15
1150514,1150514,083088,長榮永豐56購01,0.00,0,2026-05-15
1150514,1150514,082918,聯發科永豐5A購02,0.00,0,2026-05-15
1150514,1150514,083315,南亞科永豐56購01,0.00,0,2026-05-15
1150514,1150514,083166,緯創永豐56購01,0.00,0,2026-05-15
1150514,1150514,083165,萬海永豐56購01,0.00,0,2026-05-15
1150514,1150514,083316,奇鋐永豐56購01,0.00,0,2026-05-15
1150514,1150514,055480,健鼎元大58購02,58040.00,16000,2026-05-15
1150514,1150514,055481,健鼎元大5A購03,1846240.00,931000,2026-05-15
1150514,1150514,055485,神達元大61購02,303680.00,305000,2026-05-15
1150514,1150514,055484,神達元大58購02,120250.00,125000,2026-05-15
1150514,1150514,055477,飛宏元大58購01,0.00,0,2026-05-15
1150514,1150514,055743,健鼎元大58購03,1602210.00,1013000,2026-05-15
1150514,1150514,055735,凱美元大58購01,529100.00,228000,2026-05-15
1150514,1150514,055739,信邦元大58購01,25870.00,13000,2026-05-15
1150514,1150514,055718,長興元大58購02,118830.00,73000,2026-05-15
1150514,1150514,055737,盟立元大58購01,0.00,0,2026-05-15
1150514,1150514,055706,道瓊銀元大58購09,0.00,0,2026-05-15
1150514,1150514,055707,道瓊銀元大58購10,12220.00,6000,2026-05-15
1150514,1150514,055708,道瓊銀元大59購09,0.00,0,2026-05-15
1150514,1150514,055723,華通元大58購10,136800.00,95000,2026-05-15
1150514,1150514,055728,華泰元大58購03,34920.00,31000,2026-05-15
1150514,1150514,055892,微星元大58購01,753340.00,251000,2026-05-15
1150514,1150514,055895,嘉晶元大58購01,0.00,0,2026-05-15
1150514,1150514,055911,保瑞元大58購01,19100.00,285000,2026-05-15
1150514,1150514,055894,長榮航元大58購01,528480.00,895000,2026-05-15
1150514,1150514,055910,矽力元大58購03,153180.00,35000,2026-05-15
1150514,1150514,055874,南亞元大58購06,83800.00,75000,2026-05-15
1150514,1150514,055882,第一銅元大58購01,249740.00,801000,2026-05-15
1150514,1150514,055905,祥碩元大58購09,121780.00,128000,2026-05-15
1150514,1150514,055898,健鼎元大58購04,685140.00,381000,2026-05-15
1150514,1150514,055902,神達元大58購03,39400.00,26000,2026-05-15
1150514,1150514,055903,神達元大58購04,68460.00,182000,2026-05-15
1150514,1150514,059195,健策元大59購01,1149690.00,600000,2026-05-15
1150514,1150514,059196,健策元大5C購01,172330.00,79000,2026-05-15
1150514,1150514,059205,訊芯元大59購02,0.00,0,2026-05-15
1150514,1150514,059204,啟碁元大59購09,0.00,0,2026-05-15
1150514,1150514,059202,祥碩元大59購04,343290.00,449000,2026-05-15
1150514,1150514,059183,創見元大5B購02,314350.00,106000,2026-05-15
1150514,1150514,059182,創見元大59購04,606190.00,158000,2026-05-15
1150514,1150514,059170,南亞元大59購10,65870.00,61000,2026-05-15
1150514,1150514,059180,金像電元大59購05,572090.00,166000,2026-05-15
1150514,1150514,059181,金像電元大59購06,118500.00,37000,2026-05-15
1150514,1150514,059187,長榮元大5C購02,142800.00,105000,2026-05-15
1150514,1150514,059186,長榮元大59購03,70440.00,39000,2026-05-15
1150514,1150514,059201,新唐元大59購03,0.00,0,2026-05-15
1150514,1150514,059188,陽明元大5A購01,0.00,0,2026-05-15
1150514,1150514,059171,華城元大59購08,15090.00,16000,2026-05-15
1150514,1150514,059172,華城元大59購09,44200.00,64000,2026-05-15
1150514,1150514,059212,勤誠元大5C購02,0.00,0,2026-05-15
1150514,1150514,059211,勤誠元大59購06,0.00,0,2026-05-15
1150514,1150514,059308,陽明元大5A購02,0.00,0,2026-05-15
1150514,1150514,059307,陽明元大59購01,0.00,0,2026-05-15
1150514,1150514,059293,華城元大59購10,887230.00,667000,2026-05-15
1150514,1150514,059298,華通元大61購06,749500.00,644000,2026-05-15
1150514,1150514,059297,華通元大59購05,1060680.00,485000,2026-05-15
1150514,1150514,059325,新唐元大59購04,0.00,0,2026-05-15
1150514,1150514,059319,新日興元大59購01,0.00,0,2026-05-15
1150514,1150514,059309,萬海元大59購02,523860.00,746000,2026-05-15
1150514,1150514,059310,萬海元大5A購06,119930.00,179000,2026-05-15
1150514,1150514,059304,長榮元大59購04,231240.00,246000,2026-05-15
1150514,1150514,059305,長榮元大59購05,11640.00,8000,2026-05-15
1150514,1150514,059306,長榮元大5A購04,388000.00,400000,2026-05-15
1150514,1150514,059291,南亞元大59購11,0.00,0,2026-05-15
1150514,1150514,059302,創見元大59購05,0.00,0,2026-05-15
1150514,1150514,059314,景碩元大59購02,0.00,0,2026-05-15
1150514,1150514,059315,景碩元大59購03,11300.00,2000,2026-05-15
1150514,1150514,059316,景碩元大5A購04,33900.00,11000,2026-05-15
1150514,1150514,059333,惠特元大5C購01,1600.00,1000,2026-05-15
1150514,1150514,059332,惠特元大59購01,0.00,0,2026-05-15
1150514,1150514,059328,啟碁元大59購10,0.00,0,2026-05-15
1150514,1150514,05939U,臺股指元大56售16,0.00,0,2026-05-15
1150514,1150514,05938U,臺股指元大55售17,0.00,0,2026-05-15
1150514,1150514,059453,萬海元大5A購07,152910.00,159000,2026-05-15
1150514,1150514,059459,新日興元大5A購02,0.00,0,2026-05-15
1150514,1150514,059465,新唐元大5C購01,31500.00,5000,2026-05-15
1150514,1150514,059448,義隆元大59購01,1370790.00,1252000,2026-05-15
1150514,1150514,059457,智原元大5C購02,66600.00,45000,2026-05-15
1150514,1150514,059470,啟碁元大59購11,0.00,0,2026-05-15
1150514,1150514,059471,啟碁元大59購12,0.00,0,2026-05-15
1150514,1150514,059450,強茂元大5B購03,129440.00,33000,2026-05-15
1150514,1150514,059451,強茂元大5C購02,411070.00,221000,2026-05-15
1150514,1150514,059472,啟碁元大63購03,21000.00,10000,2026-05-15
1150514,1150514,059449,強茂元大59購03,246190.00,52000,2026-05-15
1150514,1150514,059441,國喬元大59購01,19400.00,101000,2026-05-15
1150514,1150514,059473,訊芯元大59購03,0.00,0,2026-05-15
1150514,1150514,059479,富鼎元大59購01,164280.00,109000,2026-05-15
1150514,1150514,059458,景碩元大59購04,550320.00,194000,2026-05-15
1150514,1150514,059446,創見元大59購06,144440.00,34000,2026-05-15
1150514,1150514,059447,創見元大63購01,201750.00,62000,2026-05-15
1150514,1150514,059466,眾達元大59購06,0.00,0,2026-05-15
1150514,1150514,059440,南亞元大59購12,0.00,0,2026-05-15
1150514,1150514,059452,長榮元大59購06,280500.00,273000,2026-05-15
1150514,1150514,059477,采鈺元大63購01,24050.00,6000,2026-05-15
1150514,1150514,063254,金像電元大61購03,0.00,0,2026-05-15
1150514,1150514,063243,長興元大5A購02,190160.00,58000,2026-05-15
1150514,1150514,063237,南亞元大5B購06,2030.00,1000,2026-05-15
1150514,1150514,063238,南亞元大64購02,890.00,1000,2026-05-15
1150514,1150514,063249,智邦元大5A購07,0.00,0,2026-05-15
1150514,1150514,063250,智邦元大5A購08,0.00,0,2026-05-15
1150514,1150514,063251,智邦元大5B購04,0.00,0,2026-05-15
1150514,1150514,063252,智邦元大61購03,3290.00,1000,2026-05-15
1150514,1150514,063253,華碩元大5A購01,359900.00,130000,2026-05-15
1150514,1150514,063216,道瓊反元大56購01,0.00,0,2026-05-15
1150514,1150514,063260,新日興元大5A購04,0.00,0,2026-05-15
1150514,1150514,063271,新唐元大5B購02,0.00,0,2026-05-15
1150514,1150514,063265,智易元大5A購01,453960.00,480000,2026-05-15
1150514,1150514,063255,金像電元大64購02,1669630.00,1140000,2026-05-15
1150514,1150514,063270,國精化元大5A購02,0.00,0,2026-05-15
1150514,1150514,063397,長興元大5A購03,98570.00,43000,2026-05-15
1150514,1150514,063411,金像電元大61購04,605430.00,387000,2026-05-15
1150514,1150514,063408,金像電元大5A購07,379830.00,223000,2026-05-15
1150514,1150514,063409,金像電元大5A購08,2400.00,1000,2026-05-15
1150514,1150514,063410,金像電元大5A購09,664230.00,372000,2026-05-15
1150514,1150514,063438,保瑞元大5A購03,301490.00,434000,2026-05-15
1150514,1150514,063412,威盛元大5A購01,0.00,0,2026-05-15
1150514,1150514,063426,國精化元大5A購03,0.00,0,2026-05-15
1150514,1150514,063437,啟碁元大64購03,838010.00,623000,2026-05-15
1150514,1150514,063436,啟碁元大61購07,275910.00,116000,2026-05-15
1150514,1150514,063435,啟碁元大5B購03,161950.00,59000,2026-05-15
1150514,1150514,063428,眾達元大5A購01,101010.00,40000,2026-05-15
1150514,1150514,063429,眾達元大61購01,302040.00,166000,2026-05-15
1150514,1150514,063407,智邦元大64購03,1392030.00,792000,2026-05-15
1150514,1150514,063413,超豐元大5A購01,2386110.00,1608000,2026-05-15
1150514,1150514,063414,超豐元大5A購02,270330.00,459000,2026-05-15
1150514,1150514,063419,新日興元大61購04,230900.00,198000,2026-05-15
1150514,1150514,06348U,滬深2X元大56售07,0.00,0,2026-05-15
1150514,1150514,063621,菱生元大5C購03,1580.00,1000,2026-05-15
1150514,1150514,063617,智邦元大61購04,842280.00,357000,2026-05-15
1150514,1150514,063615,智邦元大5A購09,65100.00,20000,2026-05-15
1150514,1150514,063616,智邦元大5A購10,145250.00,45000,2026-05-15
1150514,1150514,063618,金像電元大5A購10,674170.00,466000,2026-05-15
